datetime,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2019-04-17 21:00:00,90.75,0.0,9.09,5.3,-999.0
2019-04-17 22:00:00,89.62,0.0,8.48,4.86,-999.0
2019-04-17 23:00:00,90.44,0.0,7.75,4.23,-999.0
2019-04-18 00:00:00,92.0,0.0,6.98,3.62,-999.0
2019-04-18 01:00:00,95.31,0.0,5.99,2.99,-999.0
2019-04-18 02:00:00,100.0,0.0,5.48,2.83,-999.0
2019-04-18 03:00:00,100.0,0.0,5.14,2.79,-999.0
2019-04-18 04:00:00,100.0,0.0,5.08,2.77,-999.0
2019-04-18 05:00:00,100.0,0.0,5.05,2.68,0.26
2019-04-18 06:00:00,87.88,0.0,4.43,3.62,0.38
2019-04-18 07:00:00,63.56,0.0,6.35,5.2,0.36
2019-04-18 08:00:00,51.38,0.0,7.45,6.31,0.38
2019-04-18 09:00:00,48.62,0.0,7.6,6.53,0.28
2019-04-18 10:00:00,49.19,0.0,7.78,6.75,0.41
2019-04-18 11:00:00,52.12,0.0,7.91,6.92,0.45
2019-04-18 12:00:00,54.44,0.01,7.59,6.66,0.46
2019-04-18 13:00:00,55.44,0.02,7.05,6.15,0.29
2019-04-18 14:00:00,56.25,0.04,6.45,5.59,0.3
2019-04-18 15:00:00,58.19,0.03,5.98,5.14,0.3
2019-04-18 16:00:00,61.69,0.01,5.67,4.69,0.25
2019-04-18 17:00:00,75.94,0.22,4.49,2.68,0.27
2019-04-18 18:00:00,82.62,1.27,3.04,1.86,-999.0
2019-04-18 19:00:00,76.06,1.15,1.33,0.92,-999.0
2019-04-18 20:00:00,78.81,0.48,0.64,0.42,-999.0
2019-04-18 21:00:00,93.62,0.39,3.8,2.12,-999.0
2019-04-18 22:00:00,96.12,0.58,5.24,3.69,-999.0
2019-04-18 23:00:00,95.94,0.67,5.48,3.74,-999.0
2019-04-19 00:00:00,96.81,0.38,5.75,3.48,-999.0
2019-04-19 01:00:00,98.44,0.17,6.3,3.7,-999.0
2019-04-19 02:00:00,97.44,0.07,7.74,4.82,-999.0
2019-04-19 03:00:00,97.81,0.54,7.89,4.96,-999.0
2019-04-19 04:00:00,99.0,1.3,6.82,4.12,-999.0
2019-04-19 05:00:00,99.25,1.02,4.74,2.85,0.27
2019-04-19 06:00:00,91.75,0.18,3.23,2.66,0.42
2019-04-19 07:00:00,81.38,0.0,4.28,3.49,0.53
2019-04-19 08:00:00,68.75,0.0,6.53,5.42,0.62
2019-04-19 09:00:00,59.44,0.0,8.12,6.78,0.67
2019-04-19 10:00:00,54.0,0.0,9.22,7.72,0.7
2019-04-19 11:00:00,50.81,0.0,10.14,8.49,0.63
2019-04-19 12:00:00,49.0,0.0,11.01,9.22,0.67
2019-04-19 13:00:00,49.81,0.0,11.39,9.53,0.67
2019-04-19 14:00:00,51.94,0.0,11.33,9.4,0.66
2019-04-19 15:00:00,55.25,0.0,11.21,9.15,0.59
2019-04-19 16:00:00,59.69,0.0,10.9,8.63,0.51
2019-04-19 17:00:00,68.81,0.01,9.61,6.81,0.42
2019-04-19 18:00:00,83.0,0.03,8.59,4.68,-999.0
2019-04-19 19:00:00,89.25,0.04,7.97,4.02,-999.0
2019-04-19 20:00:00,92.5,0.04,7.78,3.93,-999.0
2019-04-19 21:00:00,96.0,0.05,7.69,3.9,-999.0
2019-04-19 22:00:00,99.12,0.06,7.48,3.79,-999.0
2019-04-19 23:00:00,100.0,0.11,7.3,3.71,-999.0
2019-04-20 00:00:00,100.0,0.14,7.52,3.87,-999.0
2019-04-20 01:00:00,100.0,0.13,7.92,4.16,-999.0
2019-04-20 02:00:00,99.75,0.19,8.18,4.49,-999.0
2019-04-20 03:00:00,98.88,0.13,8.15,4.55,-999.0
2019-04-20 04:00:00,99.44,0.1,7.75,4.24,-999.0
2019-04-20 05:00:00,97.06,0.06,7.47,4.14,0.31
2019-04-20 06:00:00,87.0,0.07,7.55,5.74,0.52
2019-04-20 07:00:00,71.06,0.06,11.14,8.65,0.57
2019-04-20 08:00:00,57.69,0.04,12.59,10.2,0.65
2019-04-20 09:00:00,52.88,0.04,12.9,10.58,0.69
2019-04-20 10:00:00,51.31,0.04,12.87,10.61,0.65
2019-04-20 11:00:00,50.75,0.03,12.43,10.3,0.69
2019-04-20 12:00:00,49.31,0.02,11.84,9.87,0.67
2019-04-20 13:00:00,48.06,0.01,11.19,9.36,0.61
2019-04-20 14:00:00,47.44,0.01,10.58,8.86,0.66
2019-04-20 15:00:00,47.94,0.01,9.82,8.16,0.65
2019-04-20 16:00:00,50.06,0.0,8.75,7.05,0.62
2019-04-20 17:00:00,62.12,0.0,7.14,4.43,0.49
2019-04-20 18:00:00,79.62,0.0,6.14,3.16,-999.0
2019-04-20 19:00:00,81.31,0.0,5.45,3.03,-999.0
2019-04-20 20:00:00,81.25,0.0,4.91,2.89,-999.0
2019-04-20 21:00:00,81.38,0.0,4.62,2.8,-999.0
2019-04-20 22:00:00,81.75,0.0,4.44,2.73,-999.0
2019-04-20 23:00:00,83.25,0.0,4.25,2.66,-999.0
2019-04-21 00:00:00,85.94,0.0,4.03,2.56,-999.0
2019-04-21 01:00:00,88.69,0.0,3.76,2.45,-999.0
2019-04-21 02:00:00,91.12,0.0,3.49,2.31,-999.0
2019-04-21 03:00:00,92.88,0.0,3.14,2.13,-999.0
2019-04-21 04:00:00,93.44,0.0,2.67,1.87,-999.0
2019-04-21 05:00:00,91.62,0.0,2.2,1.55,0.49
2019-04-21 06:00:00,83.06,0.0,1.68,1.5,0.7
2019-04-21 07:00:00,61.62,0.0,0.5,0.25,0.77
2019-04-21 08:00:00,49.12,0.0,1.89,1.61,0.8
2019-04-21 09:00:00,44.38,0.0,2.57,2.26,0.81
2019-04-21 10:00:00,41.25,0.0,3.18,2.79,0.8
2019-04-21 11:00:00,39.0,0.0,3.77,3.32,0.82
2019-04-21 12:00:00,37.44,0.0,4.55,3.99,0.79
2019-04-21 13:00:00,36.44,0.0,5.44,4.78,0.81
2019-04-21 14:00:00,36.62,0.0,6.25,5.47,0.8
2019-04-21 15:00:00,38.19,0.0,6.87,5.9,0.77
2019-04-21 16:00:00,41.69,0.0,7.33,5.96,0.71
2019-04-21 17:00:00,57.0,0.0,7.09,4.23,0.48
2019-04-21 18:00:00,75.19,0.0,6.94,3.44,-999.0
2019-04-21 19:00:00,78.19,0.0,6.21,3.29,-999.0
2019-04-21 20:00:00,78.69,0.0,5.02,2.93,-999.0
2019-04-21 21:00:00,76.38,0.0,3.94,2.48,-999.0
2019-04-21 22:00:00,73.0,0.0,3.28,2.16,-999.0
2019-04-21 23:00:00,70.62,0.0,2.84,1.94,-999.0
2019-04-22 00:00:00,69.5,0.0,2.55,1.79,-999.0
2019-04-22 01:00:00,70.94,0.0,2.67,1.88,-999.0
2019-04-22 02:00:00,75.62,0.0,3.3,2.22,-999.0
2019-04-22 03:00:00,82.94,0.0,4.25,2.64,-999.0
2019-04-22 04:00:00,84.69,0.03,5.62,2.89,-999.0
2019-04-22 05:00:00,83.69,0.15,6.62,3.25,0.2
2019-04-22 06:00:00,76.5,0.18,5.73,4.28,0.12
2019-04-22 07:00:00,74.69,0.32,7.04,5.87,0.23
2019-04-22 08:00:00,74.56,0.85,9.12,7.57,0.25
2019-04-22 09:00:00,72.38,1.01,11.05,9.06,0.32
2019-04-22 10:00:00,65.69,0.32,13.29,10.81,0.29
2019-04-22 11:00:00,54.38,0.05,14.14,11.65,0.6
2019-04-22 12:00:00,47.81,0.0,13.23,11.02,0.68
2019-04-22 13:00:00,43.75,0.0,12.57,10.51,0.63
2019-04-22 14:00:00,42.12,0.01,12.28,10.27,0.68
2019-04-22 15:00:00,43.12,0.01,11.88,9.84,0.63
2019-04-22 16:00:00,47.12,0.01,11.24,9.1,0.6
2019-04-22 17:00:00,56.69,0.01,10.2,7.56,0.49
2019-04-22 18:00:00,72.69,0.0,9.2,5.56,0.57
2019-04-22 19:00:00,82.06,0.01,8.01,4.55,-999.0
2019-04-22 20:00:00,88.81,0.01,7.09,3.71,-999.0
2019-04-22 21:00:00,92.38,0.01,6.77,3.48,-999.0
2019-04-22 22:00:00,94.56,0.01,6.76,3.59,-999.0
2019-04-22 23:00:00,98.38,0.01,6.2,3.23,-999.0
2019-04-23 00:00:00,100.0,0.02,5.92,2.99,-999.0
2019-04-23 01:00:00,100.0,0.02,5.94,2.98,-999.0
2019-04-23 02:00:00,100.0,0.03,5.93,2.95,-999.0
2019-04-23 03:00:00,100.0,0.03,6.17,3.01,-999.0
2019-04-23 04:00:00,100.0,0.04,6.08,3.0,-999.0
2019-04-23 05:00:00,97.44,0.05,6.16,3.22,0.39
2019-04-23 06:00:00,86.75,0.07,6.63,5.23,0.51
2019-04-23 07:00:00,76.5,0.13,7.57,6.34,0.57
2019-04-23 08:00:00,68.06,0.14,7.46,6.42,0.52
2019-04-23 09:00:00,61.81,0.1,7.0,6.1,0.56
2019-04-23 10:00:00,57.69,0.08,6.45,5.68,0.5
2019-04-23 11:00:00,54.69,0.1,5.97,5.28,0.46
2019-04-23 12:00:00,53.5,0.16,5.56,4.93,0.41
2019-04-23 13:00:00,53.06,0.2,5.33,4.72,0.4
2019-04-23 14:00:00,53.94,0.16,5.35,4.75,0.4
2019-04-23 15:00:00,56.56,0.1,5.39,4.79,0.38
2019-04-23 16:00:00,61.31,0.03,5.32,4.64,0.31
2019-04-23 17:00:00,69.62,0.01,4.89,3.8,0.32
2019-04-23 18:00:00,85.19,0.06,4.46,2.38,0.46
2019-04-23 19:00:00,88.31,0.02,4.43,2.43,-999.0
2019-04-23 20:00:00,89.69,0.01,4.65,2.61,-999.0
2019-04-23 21:00:00,93.12,0.0,4.68,2.65,-999.0
2019-04-23 22:00:00,96.56,0.0,4.34,2.47,-999.0
2019-04-23 23:00:00,99.88,0.0,3.95,2.24,-999.0
2019-04-24 00:00:00,100.0,0.0,3.86,2.17,-999.0
2019-04-24 01:00:00,100.0,0.0,4.02,2.29,-999.0
2019-04-24 02:00:00,100.0,0.01,4.17,2.39,-999.0
2019-04-24 03:00:00,100.0,0.01,4.26,2.81,-999.0
2019-04-24 04:00:00,100.0,0.01,4.34,2.98,-999.0
2019-04-24 05:00:00,97.5,0.01,4.36,3.54,0.42
2019-04-24 06:00:00,85.75,0.0,4.89,4.21,0.59
2019-04-24 07:00:00,64.69,0.0,5.99,5.22,0.66
2019-04-24 08:00:00,51.12,0.0,5.81,5.18,0.68
2019-04-24 09:00:00,43.31,0.0,5.47,4.92,0.7
2019-04-24 10:00:00,39.44,0.0,5.1,4.63,0.72
2019-04-24 11:00:00,37.38,0.0,4.77,4.38,0.76
2019-04-24 12:00:00,36.44,0.0,4.47,4.14,0.74
2019-04-24 13:00:00,36.31,0.0,4.26,3.97,0.62
2019-04-24 14:00:00,36.62,0.0,4.2,3.91,0.71
2019-04-24 15:00:00,37.38,0.0,4.27,3.94,0.66
2019-04-24 16:00:00,39.62,0.0,4.43,3.98,0.61
2019-04-24 17:00:00,54.88,0.0,4.67,3.1,0.54
2019-04-24 18:00:00,75.69,0.0,5.27,2.87,0.52
2019-04-24 19:00:00,78.81,0.0,5.8,3.1,-999.0
2019-04-24 20:00:00,83.0,0.0,5.72,3.03,-999.0
2019-04-24 21:00:00,87.5,0.0,5.14,2.8,-999.0
2019-04-24 22:00:00,91.75,0.0,4.4,2.53,-999.0
2019-04-24 23:00:00,95.5,0.0,3.52,2.19,-999.0
2019-04-25 00:00:00,96.56,0.0,2.95,1.94,-999.0
2019-04-25 01:00:00,96.44,0.0,2.72,1.81,-999.0
2019-04-25 02:00:00,95.81,0.0,2.6,1.74,-999.0
2019-04-25 03:00:00,95.19,0.0,2.59,1.73,-999.0
2019-04-25 04:00:00,95.0,0.0,2.71,1.79,-999.0
2019-04-25 05:00:00,92.12,0.0,2.96,1.87,0.42
2019-04-25 06:00:00,76.62,0.0,2.86,2.57,0.59
2019-04-25 07:00:00,51.94,0.0,4.33,3.64,0.62
2019-04-25 08:00:00,37.44,0.0,5.04,4.43,0.67
2019-04-25 09:00:00,34.56,0.0,5.01,4.43,0.77
2019-04-25 10:00:00,33.19,0.0,4.9,4.36,0.76
2019-04-25 11:00:00,32.44,0.0,4.73,4.26,0.8
2019-04-25 12:00:00,31.94,0.0,4.57,4.17,0.79
2019-04-25 13:00:00,31.75,0.0,4.32,3.98,0.71
2019-04-25 14:00:00,31.75,0.0,3.94,3.65,0.66
2019-04-25 15:00:00,32.62,0.0,3.71,3.4,0.6
2019-04-25 16:00:00,37.31,0.0,4.04,3.39,0.54
2019-04-25 17:00:00,58.5,0.0,4.92,2.76,0.41
2019-04-25 18:00:00,69.88,0.0,6.59,3.34,0.42
2019-04-25 19:00:00,71.81,0.0,8.1,4.2,-999.0
2019-04-25 20:00:00,78.69,0.0,8.12,4.38,-999.0
2019-04-25 21:00:00,86.31,0.0,7.54,3.9,-999.0
2019-04-25 22:00:00,92.94,0.0,6.78,3.43,-999.0
2019-04-25 23:00:00,98.62,0.0,6.17,3.1,-999.0
2019-04-26 00:00:00,100.0,0.0,5.67,2.87,-999.0
2019-04-26 01:00:00,100.0,0.0,5.32,2.76,-999.0
2019-04-26 02:00:00,100.0,0.0,5.13,2.68,-999.0
2019-04-26 03:00:00,98.56,0.0,5.06,2.7,-999.0
2019-04-26 04:00:00,96.0,0.0,5.08,2.73,-999.0
2019-04-26 05:00:00,88.0,0.0,5.04,2.99,0.41
2019-04-26 06:00:00,71.38,0.0,4.08,3.71,0.59
2019-04-26 07:00:00,59.88,0.0,5.1,4.33,0.69
2019-04-26 08:00:00,53.88,0.01,5.67,5.02,0.73
2019-04-26 09:00:00,51.19,0.01,5.24,4.74,0.73
2019-04-26 10:00:00,48.31,0.02,4.8,4.4,0.7
2019-04-26 11:00:00,46.25,0.02,4.42,4.08,0.58
2019-04-26 12:00:00,45.31,0.03,4.17,3.86,0.53
2019-04-26 13:00:00,45.69,0.04,3.98,3.68,0.59
2019-04-26 14:00:00,46.75,0.06,3.77,3.5,0.58
2019-04-26 15:00:00,48.44,0.09,3.67,3.38,0.52
2019-04-26 16:00:00,51.94,0.08,3.82,3.4,0.52
2019-04-26 17:00:00,65.19,0.01,4.06,2.72,0.49
2019-04-26 18:00:00,82.56,0.0,4.53,2.43,0.41
2019-04-26 19:00:00,84.62,0.0,5.24,2.75,-999.0
2019-04-26 20:00:00,86.19,0.0,5.71,2.9,-999.0
2019-04-26 21:00:00,87.88,0.0,5.83,2.96,-999.0
2019-04-26 22:00:00,89.38,0.0,5.64,2.9,-999.0
2019-04-26 23:00:00,90.75,0.0,5.22,2.82,-999.0
2019-04-27 00:00:00,91.25,0.0,5.08,2.81,-999.0
2019-04-27 01:00:00,90.88,0.0,5.06,2.84,-999.0
2019-04-27 02:00:00,89.94,0.0,4.94,2.82,-999.0
2019-04-27 03:00:00,89.56,0.0,4.85,2.83,-999.0
2019-04-27 04:00:00,89.44,0.0,4.85,2.85,-999.0
2019-04-27 05:00:00,88.06,0.0,5.03,2.74,0.43
2019-04-27 06:00:00,73.75,0.0,4.54,3.54,0.62
2019-04-27 07:00:00,59.19,0.0,4.98,4.22,0.69
2019-04-27 08:00:00,53.06,0.0,4.56,4.11,0.73
2019-04-27 09:00:00,51.0,0.0,3.68,3.34,0.68
2019-04-27 10:00:00,48.5,0.0,2.92,2.62,0.63
2019-04-27 11:00:00,46.88,0.0,2.45,2.15,0.62
2019-04-27 12:00:00,46.19,0.0,2.17,1.86,0.6
2019-04-27 13:00:00,46.44,0.0,1.9,1.6,0.48
2019-04-27 14:00:00,47.0,0.0,1.67,1.36,0.57
2019-04-27 15:00:00,48.44,0.0,1.51,1.24,0.49
2019-04-27 16:00:00,51.81,0.0,1.31,1.08,0.41
2019-04-27 17:00:00,63.0,0.0,1.05,0.75,0.31
2019-04-27 18:00:00,67.0,0.0,0.94,0.66,0.35
2019-04-27 19:00:00,70.69,0.0,1.48,1.02,-999.0
2019-04-27 20:00:00,78.19,0.0,2.31,1.52,-999.0
2019-04-27 21:00:00,83.56,0.0,2.94,1.85,-999.0
2019-04-27 22:00:00,85.69,0.0,3.08,1.91,-999.0
2019-04-27 23:00:00,86.69,0.0,2.94,1.85,-999.0
2019-04-28 00:00:00,86.62,0.0,2.57,1.67,-999.0
2019-04-28 01:00:00,86.25,0.0,2.13,1.43,-999.0
2019-04-28 02:00:00,85.62,0.0,2.02,1.4,-999.0
2019-04-28 03:00:00,86.31,0.0,2.25,1.56,-999.0
2019-04-28 04:00:00,88.38,0.0,2.75,1.85,-999.0
2019-04-28 05:00:00,88.69,0.0,3.02,1.96,0.29
2019-04-28 06:00:00,84.44,0.0,2.78,1.9,0.48
2019-04-28 07:00:00,72.31,0.0,3.11,2.6,0.59
2019-04-28 08:00:00,61.25,0.0,3.84,3.39,0.69
2019-04-28 09:00:00,56.19,0.0,3.96,3.57,0.66
2019-04-28 10:00:00,53.56,0.0,4.29,3.86,0.58
2019-04-28 11:00:00,52.44,0.0,4.78,4.25,0.58
2019-04-28 12:00:00,51.5,0.0,5.13,4.51,0.64
2019-04-28 13:00:00,50.25,0.0,5.29,4.6,0.69
2019-04-28 14:00:00,49.75,0.0,5.61,4.83,0.6
2019-04-28 15:00:00,50.81,0.0,6.06,5.12,0.45
2019-04-28 16:00:00,53.88,0.0,6.26,4.99,0.39
2019-04-28 17:00:00,68.19,0.0,5.86,3.32,0.45
2019-04-28 18:00:00,80.88,0.0,6.52,3.19,0.38
2019-04-28 19:00:00,82.12,0.0,7.59,3.63,-999.0
2019-04-28 20:00:00,83.5,0.0,8.35,3.97,-999.0
2019-04-28 21:00:00,85.44,0.0,8.17,4.02,-999.0
2019-04-28 22:00:00,89.19,0.0,7.29,3.64,-999.0
2019-04-28 23:00:00,93.5,0.0,6.64,3.38,-999.0
2019-04-29 00:00:00,97.25,0.0,6.15,3.26,-999.0
2019-04-29 01:00:00,99.94,0.0,5.83,3.22,-999.0
2019-04-29 02:00:00,100.0,0.0,6.05,3.31,-999.0
2019-04-29 03:00:00,100.0,0.0,6.42,3.46,-999.0
2019-04-29 04:00:00,100.0,0.0,6.49,3.5,-999.0
2019-04-29 05:00:00,94.38,0.0,6.11,3.23,0.47
2019-04-29 06:00:00,77.06,0.0,4.73,3.69,0.66
2019-04-29 07:00:00,62.69,0.0,5.52,4.48,0.74
2019-04-29 08:00:00,55.81,0.0,5.38,4.7,0.78
2019-04-29 09:00:00,51.94,0.0,5.07,4.49,0.8
2019-04-29 10:00:00,48.31,0.0,5.13,4.55,0.8
2019-04-29 11:00:00,45.31,0.0,5.24,4.66,0.79
2019-04-29 12:00:00,43.19,0.0,5.22,4.65,0.78
2019-04-29 13:00:00,41.75,0.0,5.02,4.48,0.75
2019-04-29 14:00:00,41.31,0.0,4.8,4.26,0.76
2019-04-29 15:00:00,41.75,0.0,4.6,4.04,0.69
2019-04-29 16:00:00,44.31,0.0,4.54,3.77,0.6
2019-04-29 17:00:00,61.81,0.0,4.6,2.67,0.51
2019-04-29 18:00:00,77.06,0.0,5.33,2.9,0.38
2019-04-29 19:00:00,79.31,0.0,6.33,3.28,-999.0
2019-04-29 20:00:00,81.69,0.0,6.93,3.47,-999.0
2019-04-29 21:00:00,84.75,0.0,7.01,3.51,-999.0
2019-04-29 22:00:00,87.56,0.0,6.61,3.39,-999.0
2019-04-29 23:00:00,90.56,0.0,5.88,3.14,-999.0
2019-04-30 00:00:00,93.12,0.0,5.14,2.87,-999.0
2019-04-30 01:00:00,95.0,0.0,4.69,2.72,-999.0
2019-04-30 02:00:00,97.88,0.0,4.6,2.74,-999.0
2019-04-30 03:00:00,100.0,0.0,4.69,2.81,-999.0
2019-04-30 04:00:00,100.0,0.0,4.77,2.86,-999.0
2019-04-30 05:00:00,99.25,0.0,4.76,2.68,0.42
2019-04-30 06:00:00,83.56,0.0,4.17,3.5,0.6
2019-04-30 07:00:00,69.56,0.0,5.82,4.75,0.7
2019-04-30 08:00:00,58.31,0.0,6.89,5.88,0.73
2019-04-30 09:00:00,52.25,0.0,6.92,6.0,0.77
2019-04-30 10:00:00,48.12,0.0,6.95,6.04,0.69
2019-04-30 11:00:00,45.25,0.0,7.04,6.11,0.73
2019-04-30 12:00:00,43.81,0.0,6.98,6.05,0.64
2019-04-30 13:00:00,43.19,0.0,6.75,5.83,0.72
2019-04-30 14:00:00,43.19,0.0,6.37,5.45,0.7
2019-04-30 15:00:00,44.12,0.0,5.86,4.94,0.65
2019-04-30 16:00:00,46.69,0.0,5.15,4.14,0.6
2019-04-30 17:00:00,65.44,0.0,4.05,2.37,0.51
2019-04-30 18:00:00,70.06,0.0,3.35,2.19,0.38
2019-04-30 19:00:00,67.19,0.0,3.12,2.12,-999.0
