datetime,Load,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,ALLSKY_SFC_LW_DWN
2019-07-06 12:00:00,663.161637,5.49,12.31,0.0,80.4,4.03,122.89,4.38,130.22,1008.64,1034.98,1271.0,0.18,15.08,436.88,438.7,59.92,2.13,11.65,35.43,2.12,18.77,351.85
2019-07-06 13:00:00,655.815577,5.31,11.44,0.0,80.35,2.83,128.61,3.11,138.57,946.46,961.6,1193.42,0.17,24.95,405.08,406.98,54.99,1.84,9.8,36.05,1.59,18.83,349.77
2019-07-06 14:00:00,656.377949,5.07,10.81,0.0,80.3,1.69,144.99,2.02,157.5,826.0,829.08,1054.12,0.16,36.79,349.05,349.85,46.39,1.36,7.0,36.27,0.95,18.61,344.65
2019-07-06 15:00:00,667.093182,4.82,10.44,0.0,80.27,1.04,192.58,1.44,196.37,651.49,652.1,862.6,0.16,49.05,272.88,274.35,35.05,0.83,4.1,35.97,0.27,18.12,339.05
2019-07-06 16:00:00,670.733799,4.58,10.5,0.0,80.27,1.39,247.48,1.66,242.83,451.88,445.25,631.88,0.16,61.31,184.85,185.45,22.47,0.37,1.83,34.99,-0.38,17.3,327.48
2019-07-06 17:00:00,663.674884,4.76,12.25,0.0,80.31,1.47,270.3,2.05,270.65,237.86,233.23,377.67,0.21,73.33,94.83,95.05,10.65,0.09,0.42,32.87,-0.02,16.42,317.05
2019-07-06 18:00:00,645.557673,6.35,22.12,0.0,80.39,0.98,287.71,1.63,285.57,51.3,48.1,117.52,0.23,84.88,18.6,18.62,2.2,0.01,0.02,27.64,3.98,15.81,304.48
2019-07-06 19:00:00,626.733636,6.04,24.75,0.0,80.48,0.85,304.86,0.84,313.49,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,24.91,3.34,14.13,296.25
2019-07-06 20:00:00,621.81837,5.98,26.69,0.0,80.56,0.92,327.79,1.19,335.12,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.44,3.15,13.3,288.85
2019-07-06 21:00:00,659.390975,5.86,28.88,0.0,80.61,1.46,327.67,2.2,327.78,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.88,2.9,12.4,284.3
2019-07-06 22:00:00,640.708507,5.55,30.12,0.0,80.63,2.17,324.08,3.43,324.07,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.35,2.17,11.26,279.42
2019-07-06 23:00:00,609.449269,5.13,30.69,0.0,80.6,2.83,322.97,4.89,323.51,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.72,0.95,9.83,280.58
2019-07-07 00:00:00,583.223132,4.46,28.19,0.0,80.56,3.38,323.45,6.72,324.13,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.82,-0.99,8.41,278.83
2019-07-07 01:00:00,546.78702,3.97,25.62,0.0,80.53,3.95,326.28,8.17,326.46,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.48,-2.49,7.5,277.5
2019-07-07 02:00:00,519.047176,3.78,25.31,0.0,80.52,4.27,330.39,8.64,330.49,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.05,-2.93,7.06,277.58
2019-07-07 03:00:00,504.314461,3.91,26.94,0.0,80.55,4.14,334.64,8.42,334.79,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.37,-2.66,6.86,280.02
2019-07-07 04:00:00,495.486712,4.09,29.56,0.0,80.59,3.82,340.01,7.9,340.11,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.64,-2.04,6.8,290.33
2019-07-07 05:00:00,487.376518,4.27,27.5,0.0,80.64,4.52,348.53,6.78,349.1,98.91,100.25,204.88,0.24,81.05,39.15,40.1,4.51,0.02,0.08,17.51,-1.45,8.03,292.3
2019-07-07 06:00:00,474.325756,4.58,25.06,0.0,80.68,4.22,1.17,4.65,3.85,301.64,294.77,456.52,0.17,69.71,123.1,123.3,14.14,0.15,0.75,20.23,-0.46,9.88,298.33
2019-07-07 07:00:00,494.728442,4.94,20.44,0.0,80.71,4.84,32.28,5.73,33.15,519.11,515.62,705.35,0.17,57.6,216.88,218.83,27.07,0.5,2.48,24.72,0.29,12.51,312.33
2019-07-07 08:00:00,548.796589,5.37,19.06,0.0,80.71,4.49,43.73,4.93,43.33,708.16,718.5,925.65,0.17,45.31,301.4,306.3,39.62,1.01,5.05,27.38,1.54,14.46,327.38
2019-07-07 09:00:00,593.198664,5.8,18.5,0.0,80.7,3.77,48.36,3.99,48.57,860.77,883.83,1102.45,0.18,33.12,369.17,377.1,50.05,1.55,8.0,29.22,2.69,15.95,338.73
2019-07-07 10:00:00,626.585372,6.1,17.62,0.0,80.67,3.21,57.43,3.3,59.55,961.46,997.1,1223.67,0.19,21.63,417.12,425.45,57.41,1.98,10.5,30.87,3.44,17.15,355.55
2019-07-07 11:00:00,645.925127,6.23,16.69,0.0,80.62,2.85,69.83,2.93,74.08,989.38,1026.55,1281.02,0.18,13.3,431.85,434.8,58.6,2.07,11.25,32.25,3.8,18.02,354.65
2019-07-07 12:00:00,649.257606,6.29,15.75,0.0,80.57,2.62,81.94,2.71,87.85,991.16,1014.4,1270.65,0.18,15.14,427.62,428.98,57.84,2.02,10.98,33.37,3.9,18.64,351.77
2019-07-07 13:00:00,636.850668,6.23,15.0,0.0,80.53,2.23,90.2,2.34,98.08,923.7,933.95,1193.2,0.18,24.98,392.9,393.27,52.28,1.71,9.05,34.05,3.79,18.91,348.27
2019-07-07 14:00:00,636.347059,6.1,14.56,0.0,80.49,1.69,93.97,1.78,105.26,798.74,801.0,1053.95,0.16,36.8,336.73,337.23,43.92,1.26,6.45,34.19,3.51,18.86,350.48
2019-07-07 15:00:00,644.125136,5.92,14.44,0.0,80.46,1.25,85.35,1.28,100.56,621.62,620.08,862.4,0.15,49.07,259.05,259.62,32.6,0.75,3.73,33.92,3.19,18.55,344.7
2019-07-07 16:00:00,655.252781,5.86,14.94,0.0,80.44,1.5,67.31,1.45,77.91,418.98,412.38,631.58,0.12,61.33,170.2,170.75,20.38,0.33,1.62,33.09,2.94,18.02,337.25
2019-07-07 17:00:00,653.710399,6.04,16.88,0.0,80.46,2.67,60.13,2.96,62.96,215.66,211.55,377.2,0.2,73.35,85.58,85.95,9.73,0.08,0.4,31.48,3.34,17.41,329.2
2019-07-07 18:00:00,641.172977,8.0,28.38,0.0,80.5,4.15,59.48,6.16,59.76,45.17,42.08,116.88,0.22,84.91,16.55,16.62,2.03,0.01,0.02,27.26,7.32,17.29,318.65
2019-07-07 19:00:00,624.076108,8.48,37.69,0.0,80.58,5.54,60.22,8.34,60.87,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.46,8.18,15.82,310.1
2019-07-07 20:00:00,619.40324,9.46,49.44,0.0,80.67,6.45,57.87,8.36,58.95,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.84,9.87,15.35,307.4
2019-07-07 21:00:00,658.005778,10.01,61.88,0.0,80.72,6.14,52.02,7.36,53.37,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.19,10.79,14.49,300.33
2019-07-07 22:00:00,640.906813,10.07,68.44,0.0,80.74,5.41,44.53,6.46,46.27,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.7,10.9,13.8,304.23
2019-07-07 23:00:00,613.825382,10.01,71.44,0.0,80.72,4.79,35.51,5.74,36.92,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.93,10.8,13.37,300.88
2019-07-08 00:00:00,587.157327,9.89,72.75,0.0,80.69,4.34,22.09,5.56,22.89,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.4,10.56,12.98,298.15
2019-07-08 01:00:00,548.240933,9.58,72.75,0.0,80.65,4.43,15.85,6.01,16.55,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.97,10.13,12.55,295.83
2019-07-08 02:00:00,520.62285,9.22,71.88,0.0,80.62,4.36,19.9,6.13,20.81,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.48,9.48,11.98,295.25
2019-07-08 03:00:00,503.496278,8.79,70.94,0.0,80.63,4.12,27.68,6.08,28.48,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,13.99,8.83,11.4,290.7
2019-07-08 04:00:00,494.536933,8.54,70.75,0.0,80.66,4.02,32.39,6.08,32.73,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,13.57,8.39,10.98,292.12
2019-07-08 05:00:00,486.530389,8.42,65.56,0.0,80.69,4.82,33.97,5.49,36.02,99.27,98.08,202.25,0.2,81.16,39.88,39.9,4.48,0.02,0.08,14.61,8.26,11.44,292.9
2019-07-08 06:00:00,470.042365,8.48,54.69,0.0,80.73,5.24,50.99,5.93,55.68,292.88,286.05,454.65,0.14,69.8,120.3,120.5,13.84,0.15,0.73,17.58,8.37,12.98,303.67
2019-07-08 07:00:00,496.105917,8.54,41.44,0.0,80.75,6.33,80.69,7.5,86.78,514.04,506.25,703.73,0.16,57.68,215.33,215.5,26.77,0.49,2.45,22.05,8.4,15.23,316.42
2019-07-08 08:00:00,543.136197,8.18,31.62,0.0,80.74,6.64,100.91,7.64,105.36,713.28,712.15,924.33,0.17,45.4,303.38,303.5,39.69,1.01,5.05,25.89,7.8,16.85,327.0
2019-07-08 09:00:00,590.514447,7.75,24.88,0.0,80.71,5.94,111.37,6.7,116.06,875.6,881.5,1101.38,0.17,33.21,375.02,375.12,50.59,1.56,8.1,29.08,7.01,18.05,329.5
2019-07-08 10:00:00,627.914442,7.26,19.94,0.0,80.66,4.97,120.39,5.59,126.47,979.96,996.58,1222.85,0.18,21.73,424.45,424.35,58.27,2.0,10.75,31.76,6.05,18.9,336.25
2019-07-08 11:00:00,649.861647,6.71,16.44,0.0,80.59,4.05,131.09,4.6,138.51,1022.3,1053.73,1280.45,0.19,13.41,449.17,448.8,62.26,2.24,12.25,33.8,4.9,19.35,337.27
2019-07-08 12:00:00,654.303774,6.04,13.75,0.0,80.51,3.15,152.23,3.76,159.46,1018.32,1041.38,1270.23,0.18,15.21,442.6,443.85,61.3,2.19,11.9,35.22,3.44,19.33,339.8
2019-07-08 13:00:00,645.950116,5.31,11.56,0.0,80.44,2.91,189.26,3.64,191.38,952.08,963.98,1192.88,0.17,25.02,409.6,410.55,55.98,1.88,9.95,36.05,1.62,18.84,339.38
2019-07-08 14:00:00,648.390183,4.76,10.12,0.0,80.39,3.89,220.76,4.64,219.13,831.86,834.6,1053.67,0.16,36.83,355.12,355.83,47.6,1.4,7.17,36.27,0.05,18.16,337.2
2019-07-08 15:00:00,652.572374,4.39,9.62,0.0,80.36,5.41,238.21,6.27,236.23,659.04,657.0,862.08,0.16,49.09,278.95,279.4,36.05,0.85,4.2,35.75,-1.04,17.36,332.12
2019-07-08 16:00:00,657.598768,4.21,10.0,0.0,80.36,6.58,250.3,7.66,249.03,454.53,446.95,631.15,0.16,61.35,188.12,188.35,22.89,0.38,1.85,34.35,-1.55,16.4,326.1
2019-07-08 17:00:00,646.196376,4.46,12.12,0.0,80.41,6.52,263.05,8.18,262.48,238.52,233.5,376.62,0.2,73.38,96.3,96.38,10.75,0.09,0.42,32.01,-0.88,15.56,318.33
2019-07-08 18:00:00,632.767624,5.19,18.06,0.0,80.47,4.18,276.12,7.42,276.59,51.04,47.65,116.12,0.23,84.94,18.5,18.5,2.17,0.01,0.02,27.6,0.98,14.3,309.0
2019-07-08 19:00:00,618.154335,5.68,24.5,0.0,80.52,3.05,295.65,6.3,293.54,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,24.0,2.36,13.18,301.12
2019-07-08 20:00:00,617.842069,6.16,29.88,0.0,80.57,2.54,321.86,5.05,315.06,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.15,3.57,12.86,294.92
2019-07-08 21:00:00,657.192249,6.84,36.5,0.0,80.6,2.34,342.35,4.35,338.37,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.46,4.91,12.69,288.15
2019-07-08 22:00:00,641.666613,7.32,42.62,0.0,80.61,2.31,346.48,4.2,345.89,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.09,5.93,12.51,287.48
2019-07-08 23:00:00,613.517328,7.63,47.81,0.0,80.59,2.29,341.69,4.14,342.18,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.94,6.55,12.24,285.45
2019-07-09 00:00:00,587.260003,7.81,51.81,0.0,80.54,2.34,334.12,4.34,334.77,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.99,6.89,11.94,283.75
2019-07-09 01:00:00,547.589506,7.81,54.44,0.0,80.51,2.4,328.17,4.49,328.66,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.3,7.01,11.65,282.38
2019-07-09 02:00:00,520.355157,7.81,56.31,0.0,80.49,2.39,326.31,4.35,326.79,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.74,7.02,11.38,281.27
2019-07-09 03:00:00,505.722901,7.81,57.88,0.0,80.49,2.36,327.99,4.09,328.34,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.26,7.01,11.14,279.45
2019-07-09 04:00:00,496.007259,7.75,59.06,0.0,80.51,2.24,333.43,3.73,333.76,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.91,7.0,10.95,281.9
2019-07-09 05:00:00,487.839246,7.81,51.25,0.0,80.53,2.12,345.3,3.21,345.36,98.35,99.73,199.58,0.25,81.28,39.23,40.15,4.4,0.02,0.08,17.23,7.11,12.17,289.27
2019-07-09 06:00:00,473.46858,7.39,39.19,0.0,80.55,2.7,3.81,3.04,4.71,304.2,297.45,452.77,0.18,69.88,125.75,125.95,14.37,0.15,0.73,20.62,6.27,13.44,297.73
2019-07-09 07:00:00,496.036696,6.9,29.56,0.0,80.55,2.62,25.65,2.76,26.2,524.23,517.12,702.12,0.18,57.77,221.42,221.77,27.7,0.5,2.48,24.19,5.33,14.76,310.48
2019-07-09 08:00:00,545.860375,6.65,24.31,0.0,80.54,2.08,42.72,2.09,43.64,718.01,717.58,923.0,0.18,45.48,308.5,308.98,40.68,1.02,5.1,26.87,4.83,15.84,322.58
2019-07-09 09:00:00,593.533466,6.47,20.94,0.0,80.51,1.49,48.39,1.44,50.95,874.43,880.55,1100.33,0.19,33.3,378.8,379.38,51.52,1.57,8.1,28.94,4.42,16.68,329.3
2019-07-09 10:00:00,626.81777,6.23,18.25,0.0,80.46,0.87,51.9,0.79,60.89,975.23,992.12,1222.05,0.2,21.82,426.83,427.5,59.02,2.01,10.67,30.65,3.85,17.26,339.25
2019-07-09 11:00:00,653.311946,5.92,16.12,0.0,80.42,0.36,44.12,0.25,75.53,990.07,1022.52,1279.88,0.19,13.53,435.98,437.52,59.52,2.09,11.27,31.96,3.15,17.56,348.5
2019-07-09 12:00:00,660.652793,5.68,14.56,0.0,80.37,0.24,283.13,0.32,237.85,981.41,1008.23,1269.83,0.18,15.29,428.17,431.3,58.16,2.02,10.85,32.9,2.48,17.69,357.92
2019-07-09 13:00:00,643.94246,5.43,13.56,0.0,80.32,0.79,275.71,0.86,259.51,911.72,931.75,1192.58,0.17,25.05,393.75,398.17,52.8,1.72,9.05,33.48,1.94,17.71,359.62
2019-07-09 14:00:00,639.544958,5.25,13.0,0.0,80.28,1.27,287.88,1.3,276.23,794.14,800.1,1053.38,0.16,36.85,339.45,341.42,44.53,1.27,6.48,33.63,1.51,17.57,353.42
2019-07-09 15:00:00,643.574795,5.13,12.94,0.0,80.25,1.76,302.28,1.73,294.25,612.63,620.08,861.75,0.15,49.11,258.88,262.9,32.75,0.75,3.7,33.31,1.15,17.23,350.55
2019-07-09 16:00:00,652.988884,5.07,13.38,0.0,80.23,2.28,317.78,2.27,312.63,414.98,413.45,630.7,0.14,61.38,171.27,173.7,20.6,0.33,1.6,32.48,0.97,16.73,344.48
2019-07-09 17:00:00,652.138809,5.25,15.06,0.0,80.24,3.06,343.23,3.39,341.86,217.2,213.9,375.95,0.2,73.41,88.05,88.65,9.97,0.08,0.38,30.96,1.37,16.16,337.15
2019-07-09 18:00:00,641.588483,6.53,23.19,0.0,80.29,4.19,16.81,6.3,11.59,43.27,40.55,115.27,0.24,84.98,15.85,16.12,1.95,0.01,0.02,27.3,4.44,15.87,332.67
2019-07-09 19:00:00,624.257773,7.26,31.44,0.0,80.39,6.47,28.54,9.23,26.65,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.94,5.94,14.94,326.95
2019-07-09 20:00:00,618.288094,8.12,42.0,0.0,80.52,7.5,36.14,9.39,36.55,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.06,7.67,14.37,322.3
2019-07-09 21:00:00,656.767399,8.3,48.56,0.0,80.56,5.81,35.7,7.17,36.27,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.98,7.92,13.45,315.0
2019-07-09 22:00:00,638.362105,8.0,50.19,0.0,80.55,4.57,22.93,5.81,23.63,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.86,7.37,12.62,313.8
2019-07-09 23:00:00,603.630594,7.63,51.25,0.0,80.53,4.12,7.3,5.6,8.02,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.83,6.73,11.79,309.6
2019-07-10 00:00:00,576.470309,7.32,51.75,0.0,80.5,4.17,359.46,6.08,359.85,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.05,6.16,11.11,305.17
2019-07-10 01:00:00,542.208455,7.14,52.5,0.0,80.48,4.36,359.18,6.52,359.31,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.47,5.83,10.65,300.65
2019-07-10 02:00:00,518.856614,7.14,54.56,0.0,80.48,4.35,1.03,6.59,0.07,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.81,5.76,10.29,298.33
2019-07-10 03:00:00,498.812302,7.26,58.31,0.0,80.5,4.37,2.98,6.58,2.04,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.09,6.06,10.08,294.5
2019-07-10 04:00:00,479.726348,7.63,63.69,0.0,80.53,4.66,5.97,6.68,5.77,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,13.45,6.7,10.08,294.58
2019-07-10 05:00:00,475.784291,8.3,66.62,0.0,80.57,6.25,13.45,7.67,15.3,88.69,87.92,196.85,0.23,81.4,36.33,36.4,4.16,0.02,0.05,14.07,7.94,11.01,296.9
2019-07-10 06:00:00,467.14015,8.91,62.56,0.0,80.61,7.83,24.47,9.34,25.47,278.42,271.65,450.85,0.16,69.97,116.52,116.73,13.39,0.12,0.62,16.18,9.05,12.62,304.65
2019-07-10 07:00:00,493.246219,8.97,52.19,0.0,80.61,8.34,31.52,9.75,32.16,491.05,483.7,700.45,0.17,57.85,210.17,210.33,26.0,0.45,2.23,19.08,9.08,14.08,313.08
2019-07-10 08:00:00,543.91934,8.73,42.25,0.0,80.6,8.18,36.65,9.35,37.4,682.35,681.67,921.62,0.17,45.57,296.98,297.4,38.59,0.92,4.58,22.08,8.69,15.39,325.08
2019-07-10 09:00:00,589.219301,8.48,34.5,0.0,80.58,7.68,44.18,8.57,45.3,838.45,844.3,1099.25,0.18,33.38,367.9,368.33,49.26,1.43,7.3,24.99,8.3,16.64,333.48
2019-07-10 10:00:00,621.44665,8.42,29.94,0.0,80.55,7.11,53.39,7.76,55.0,939.75,955.8,1221.23,0.19,21.92,417.0,417.5,56.8,1.84,9.7,27.27,8.17,17.73,348.23
2019-07-10 11:00:00,638.244483,8.42,27.19,0.0,80.51,6.53,59.81,7.0,62.06,964.8,1002.48,1279.25,0.2,13.65,433.6,438.08,59.17,2.02,10.73,28.88,8.15,18.51,368.42
2019-07-10 12:00:00,637.908122,8.42,25.56,0.0,80.46,5.94,61.92,6.3,64.74,958.49,991.77,1269.35,0.2,15.37,427.65,433.88,58.23,1.97,10.45,29.94,8.13,19.04,378.0
2019-07-10 13:00:00,633.2345,8.36,24.62,0.0,80.43,5.51,59.47,5.74,62.98,877.84,917.88,1192.2,0.19,25.09,389.25,402.27,52.61,1.67,8.65,30.5,8.05,19.27,388.75
2019-07-10 14:00:00,635.892486,8.3,24.38,0.0,80.42,5.36,53.78,5.52,57.3,721.74,785.4,1053.02,0.18,36.88,318.77,344.92,42.19,1.18,6.05,30.58,7.98,19.27,405.55
2019-07-10 15:00:00,644.039495,8.36,25.12,0.0,80.42,5.5,46.78,5.67,49.58,533.45,608.05,861.33,0.17,49.13,235.27,267.12,30.37,0.68,3.4,30.08,8.01,19.05,408.27
2019-07-10 16:00:00,649.708011,8.42,27.12,0.0,80.44,5.95,41.06,6.27,42.78,378.55,401.9,630.12,0.16,61.41,163.48,176.17,20.01,0.3,1.5,28.97,8.2,18.58,382.95
2019-07-10 17:00:00,651.786341,8.73,31.19,0.0,80.49,6.58,39.27,7.38,40.02,195.66,196.45,375.2,0.23,73.44,82.33,84.7,9.48,0.07,0.35,27.18,8.7,17.94,364.27
2019-07-10 18:00:00,640.150032,9.34,39.31,0.0,80.57,6.78,39.76,8.44,40.12,38.88,37.02,114.3,0.23,85.02,14.88,15.58,1.85,0.01,0.02,24.44,9.73,17.09,361.42
2019-07-10 19:00:00,621.904846,10.13,50.94,0.0,80.64,6.79,40.71,8.57,41.12,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.5,10.94,16.22,348.95
2019-07-10 20:00:00,619.3435,10.62,61.88,0.0,80.68,6.81,42.07,8.27,42.51,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.13,11.69,15.4,340.48
2019-07-10 21:00:00,657.681779,10.8,68.56,0.0,80.67,5.73,43.07,6.87,43.8,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.71,11.88,14.8,335.4
2019-07-10 22:00:00,638.232709,10.8,72.56,0.0,80.63,4.73,43.33,5.72,43.78,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.86,11.93,14.4,331.92
2019-07-10 23:00:00,607.165455,10.8,75.94,0.0,80.59,3.76,43.23,4.79,43.81,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.14,11.92,14.03,327.83
2019-07-11 00:00:00,580.62105,10.74,78.38,0.0,80.56,3.03,40.51,4.49,41.4,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.51,11.8,13.65,323.15
2019-07-11 01:00:00,546.122683,10.56,79.56,0.0,80.53,2.76,37.29,4.66,38.33,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.04,11.55,13.3,319.73
2019-07-11 02:00:00,522.591517,10.38,80.0,0.0,80.52,2.66,36.16,4.84,36.87,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.63,11.23,12.94,316.65
2019-07-11 03:00:00,506.686934,10.13,80.19,0.0,80.54,2.54,37.12,4.93,37.85,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.26,10.89,12.58,314.02
2019-07-11 04:00:00,496.429371,9.89,80.0,0.0,80.57,2.41,40.92,4.86,41.61,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,13.96,10.55,12.26,314.0
2019-07-11 05:00:00,486.477819,9.7,70.94,0.0,80.6,3.34,45.0,4.04,45.71,80.63,80.77,194.1,0.25,81.52,33.83,34.12,3.97,0.02,0.05,15.53,10.26,12.9,315.05
2019-07-11 06:00:00,471.684467,9.4,57.19,0.0,80.63,3.12,55.31,3.53,57.65,265.89,261.15,448.9,0.14,70.06,113.1,114.05,13.09,0.12,0.6,18.41,9.78,14.09,325.98
2019-07-11 07:00:00,494.908069,8.73,39.81,0.0,80.64,4.35,84.02,5.11,87.81,477.35,472.05,698.8,0.16,57.95,207.2,208.08,25.66,0.43,2.12,23.07,8.69,15.88,338.52
2019-07-11 08:00:00,540.335367,8.36,29.69,0.0,80.63,5.47,110.12,6.23,112.32,671.78,671.27,920.25,0.17,45.66,295.7,296.23,38.43,0.9,4.42,27.3,8.08,17.69,349.7
2019-07-11 09:00:00,588.452556,8.06,24.94,0.0,80.61,5.42,118.85,6.07,120.89,831.92,836.33,1098.17,0.2,33.48,368.02,368.15,49.26,1.41,7.12,29.73,7.58,18.65,356.85
2019-07-11 10:00:00,627.101131,7.57,20.81,0.0,80.57,5.19,125.94,5.8,128.82,923.18,948.3,1220.42,0.18,22.03,412.88,417.38,56.34,1.8,9.38,31.73,6.64,19.19,371.73
2019-07-11 11:00:00,647.447739,7.02,17.62,0.0,80.5,4.92,132.17,5.5,136.09,942.83,976.08,1278.67,0.18,13.78,423.42,426.38,56.96,1.88,9.95,33.37,5.54,19.45,379.2
2019-07-11 12:00:00,654.258262,6.53,15.31,0.0,80.42,4.58,137.0,5.12,141.87,926.73,967.65,1268.9,0.18,15.46,413.02,422.27,55.29,1.81,9.55,34.51,4.44,19.48,404.65
2019-07-11 13:00:00,646.624331,6.04,13.81,0.0,80.36,4.28,143.84,4.8,148.97,859.09,891.15,1191.83,0.17,25.14,378.67,388.23,49.99,1.53,7.9,34.96,3.39,19.18,409.38
2019-07-11 14:00:00,640.970233,5.92,13.75,0.0,80.35,4.25,153.2,4.77,157.38,717.3,731.5,1052.65,0.14,36.91,309.42,314.58,39.16,1.03,5.23,34.65,3.05,18.85,397.5
2019-07-11 15:00:00,639.019745,5.92,14.44,0.0,80.37,4.27,158.65,4.83,162.59,507.87,516.48,860.85,0.11,49.16,211.33,215.6,25.29,0.52,2.58,33.82,3.08,18.45,390.4
2019-07-11 16:00:00,642.477944,5.92,15.38,0.0,80.39,3.79,161.64,4.35,166.09,331.66,328.88,629.5,0.06,61.44,133.62,135.33,15.72,0.23,1.12,32.68,3.07,17.87,379.9
2019-07-11 17:00:00,636.65444,5.98,16.88,0.0,80.41,2.76,164.59,3.64,167.24,180.82,176.85,374.33,0.23,73.48,72.77,73.1,8.45,0.06,0.3,31.33,3.27,17.3,363.92
2019-07-11 18:00:00,617.092506,7.14,24.81,0.0,80.44,1.96,157.73,3.66,154.04,32.38,34.9,113.25,0.21,85.06,11.9,14.25,1.53,0.01,0.02,27.58,5.69,16.63,409.02
2019-07-11 19:00:00,600.1567,6.29,26.12,0.0,80.49,2.3,168.04,4.29,162.95,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,24.64,3.95,14.3,342.42
